# RGD-PIPELINE: ftp-file-extracts
# MODULE: orthologs-version-2.1.6
# GENERATED-ON: 2020/01/10
# RGD Ortholog FTP file
# From: RGD
# URL: http://rgd.mcw.edu
# Contact: RGD.Data@mcw.edu
#
### As of Dec 19 2011 v. 2.0.1: no data changes; improved internal QC.
### As of Feb 11 2013 v. 2.1.0: added column HUMAN_ORTHOLOG_HGNC_ID as the last column in the file
### As of Feb 4 2015 v. 2.1.1: updated description in header
#
# Format:
# Comment lines begin with '#'
# Tab delimited fields, one line per rat gene.
# Fields in order:
# 1. RAT_GENE_SYMBOL
# 2. RAT_GENE_RGD_ID
# 3. RAT_GENE_NCBI_GENE_ID
# 4. HUMAN_ORTHOLOG_SYMBOL - human ortholog(s) to rat gene
# 5. HUMAN_ORTHOLOG_RGD_ID
# 6. HUMAN_ORTHOLOG_NCBI_GENE_ID
# 7. HUMAN_ORTHOLOG_SOURCE - RGD or MGI
# 8. MOUSE_ORTHOLOG_SYMBOL - mouse ortholog(s) to rat gene
# 9. MOUSE_ORTHOLOG_RGD_ID
#10. MOUSE_ORTHOLOG_NCBI_GENE_ID
#11. MOUSE_ORTHOLOG_MGI_ID
#12. MOUSE_ORTHOLOG_SOURCE - RGD or MGI
#13. HUMAN_ORTHOLOG_HGNC_ID
#
# Most orthologs listed will be one-to-one-to-one across all three species.
# Where multiple human or mouse homologs are present in RGD the human and mouse
# fields will contain multiple entries separated by '|'.
#
# There may not be a curated ortholog for human or mouse in which case the fields
# for the respective species will be blank
#
# Multiple orthologs may be redundant when assigned by both RGD and MGI. These will
# be resolved over time.
#
# SOURCE fields will be either 'RGD', for orthologs manually created by RGD curators,
# or 'HGNC' for ortholog data derived from the HGNC Comparison of Orthology Predictions (HCOP) data compiled by:
# HUGO Gene Nomenclature Committee, European Bioinformatics Institute (EMBL-EBI)
# Wellcome Trust Genome Campus, Hinxton, Cambridge, UK
# URL:  http://www.genenames.org/
#
# Reference for HGNC and HCOP:
# Gray KA, Yates B, Seal RL, Wright MW, Bruford EA. 
# Genenames.org: the HGNC resources in 2015.
# Nucleic Acids Res. 2015 Jan 28;43(Database issue):D1079-85. 
# PMID: 25361968,  doi: 10.1093/nar/gku1071.
#
RAT_GENE_SYMBOL	RAT_GENE_RGD_ID	RAT_GENE_NCBI_GENE_ID	HUMAN_ORTHOLOG_SYMBOL	HUMAN_ORTHOLOG_RGD	HUMAN_ORTHOLOG_NCBI_GENE_ID	HUMAN_ORTHOLOG_SOURCE	MOUSE_ORTHOLOG_SYMBOL	MOUSE_ORTHOLOG_RGD	MOUSE_ORTHOLOG_NCBI_GENE_ID	MOUSE_ORTHOLOG_MGI	MOUSE_ORTHOLOG_SOURCE	HUMAN_ORTHOLOG_HGNC_ID
Gstt1	2765	25260	GSTT1	736934	2952	RGD	Gstt1	10700	14871	MGI:107379	RGD	HGNC:4641
Gstz1	1589363	681913	GSTZ1	1352057	2954	RGD	Gstz1	1620114	14874	MGI:1341859	RGD	HGNC:4643
Gtf2a2	620720	83828	GTF2A2	737167	2958	RGD	Gtf2a2	737168	235459	MGI:1933289	RGD	HGNC:4647
Gtf2ird1	620856	246770	GTF2IRD1	733836	9569	RGD	Gtf2ird1	733837	57080	MGI:1861942	RGD	HGNC:4661
Gtsf1l	1306224	366244	GTSF1L	1314719	149699	RGD	Gtsf1l	1314720	68236	MGI:1915486	RGD	HGNC:16198
Gzmb	620018	171528	GZMB	1353495	3002	RGD	Gzmb	733022	14939	MGI:109267	RGD	HGNC:4709
H3f3a	2319910	100361558	H3-3A	1317993	3020	RGD	H3f3a	1317994	15078	MGI:1097686	RGD	HGNC:4764
H3f3b	621095	117056	H3-3B	733608	3021	RGD	H3f3b	733609	15081	MGI:1101768	RGD	HGNC:4765
Hacd3	1565496	300783	HACD3	1605074	51495	RGD	Hacd3	1619207	57874	MGI:1889341	RGD	HGNC:24175
Havcr1	708425	286934	HAVCR1	1352552	26762	RGD	Havcr1	1553522	171283	MGI:2159680	RGD	HGNC:17866
Hba-a2	1359364	360504	HBA1	1351471	3039	RGD	Hba-a2	1624586	110257	MGI:96016	RGD	HGNC:4823
Hbb	2783	24440	HBB	736606	3043	RGD	Hbb-b1	1617626	15129	MGI:96021	RGD	HGNC:4827
Hbg1	620306	94164	HBG1	1345458	3047	RGD	Hbb-bh1	1550622	15132	MGI:96024	Treefam	HGNC:4831
Hbg1	620306	94164	HBG1	1345458	3047	RGD	Hbb-bh1	1550622	15132	MGI:96024	EggNOG	HGNC:4831
Hbg1	620306	94164	HBG1	1345458	3047	RGD	Hbb-bh1	1550622	15132	MGI:96024	Panther	HGNC:4831
Hbg1	620306	94164	HBG1	1345458	3047	RGD	Hbb-bh1	1550622	15132	MGI:96024	OrthoDB	HGNC:4831
Hbg1	620306	94164	HBG1	1345458	3047	RGD	Hbb-bh1	1550622	15132	MGI:96024	Ensembl	HGNC:4831
Hdac8	1562895	363481	HDAC8	1344478	55869	RGD	Hdac8	1558090	70315	MGI:1917565	RGD	HGNC:13315
Hdac9	1310748	687001	HDAC9	1353912	9734	RGD	Hdac9	1614254	79221	MGI:1931221	RGD	HGNC:14065
Hells	1309820	294071	HELLS	1346644	3070	RGD	Hells	1616865	15201	MGI:106209	RGD	HGNC:4861
Helt	1564073	498633	HELT	2292703	391723	RGD	Helt	1556948	234219	MGI:3040955	RGD	HGNC:33783
Higd1a	620215	140937	HIGD1A	1603666	25994	RGD	Higd1a	1557641	56295	MGI:1930666	RGD	HGNC:29527
Higd2a	1309691	290999	HIGD2A	1603886	192286	RGD	Higd2a	1618378	67044	MGI:1914294	RGD	HGNC:28311
Hmcn2	1585467	686132	HMCN2	1626387	256158	RGD	Hmcn2	1319714	665700	MGI:2677838	RGD	HGNC:21293
Hmgb1	2802	25459	HMGB1	1605729	3146	RGD	Hmgb1	10711	15289	MGI:96113	RGD	HGNC:4983
Hmgb2	69291	29395	HMGB2	1605728	3148	RGD	Hmgb2	736524	97165	MGI:96157	RGD	HGNC:5000
Hmgn1	1307761	360704	HMGN1	1317138	3150	RGD	Hmgn1	1317139	15312	MGI:96120	RGD	HGNC:4984
Hmgn5	6497694	100910616	HMGN5	1318685	79366	RGD	Hmgn5	1318686	50887	MGI:1355295	RGD	HGNC:8013
Hnrnpa0	1563684	498696	HNRNPA0	1318867	10949	RGD	Hnrnpa0	1551106	77134	MGI:1924384	RGD	HGNC:5030
Hnrnpa3	727807	362152	HNRNPA3	1343696	220988	RGD	Hnrnpa3	1556899	229279	MGI:1917171	RGD	HGNC:24941
Hnrnph3	1310019	361838	HNRNPH3	1320680	3189	RGD	Hnrnph3	1617168	432467	MGI:1926462	RGD	HGNC:5043
Hormad2	1565447	498400	HORMAD2	1348799	150280	RGD	Hormad2	1620730	75828	MGI:1923078	RGD	HGNC:28383
Hoxa1	11414885	103690132	HOXA1	737614	3198	RGD	Hoxa1	732851	15394	MGI:96170	RGD	HGNC:5099
Hoxa10	9410935	103692129	HOXA10	1320375	3206	RGD	Hoxa10	1320376	15395	MGI:96171	RGD	HGNC:5100
Hoxa11	1564605	103692131	HOXA11	735680	3207	RGD	Hoxa11	1558060	15396	MGI:96172	RGD	HGNC:5101
Hoxa2	11468112	108348165	HOXA2	1353431	3199	RGD	Hoxa2	731539	15399	MGI:96174	RGD	HGNC:5103
Hs3st4	11422907	108349781	HS3ST4	1352921	9951	RGD	Hs3st4	1617055	628779	MGI:1333792	NCBI	HGNC:5200
Hs6st3	1305888	364476	HS6ST3	1314189	266722	RGD	Hs6st3	1314190	50787	MGI:1354960	RGD	HGNC:19134
Hsd3b1	1308676	360348	HSD3B1	1347893	3283	RGD	Hsd3b1	1318589	15492	MGI:96233	RGD	HGNC:5217
Hsf4	1310808	291960	HSF4	1321924	3299	RGD	Hsf4	1321925	26386	MGI:1347058	RGD	HGNC:5227
Hspa1a	1593284	294254	HSPA1A	1349475	3303	RGD	Hspa1a	1558069	193740	MGI:96244	RGD	HGNC:5232
Hspa1b	2840	24472	HSPA1B	736398	3304	RGD	Hspa1b	736399	15511	MGI:99517	RGD	HGNC:5233
Hspg2	621770	313641	HSPG2	1351428	3339	RGD	Hspg2	1558001	15530	MGI:96257	RGD	HGNC:5273
Icos	620123	64545	ICOS	1344621	29851	RGD	Icos	732863	54167	MGI:1858745	RGD	HGNC:5351
Idi2	1559783	502143	IDI2	1317828	91734	RGD	Idi2	1321674	320581	MGI:2444315	RGD	HGNC:23487
Idua	1310943	360904	IDUA	1322129	3425	RGD	Idua	1322130	15932	MGI:96418	RGD	HGNC:5391
Ifi27	69404	170512	IFI27	1351661	3429	RGD	Ifi27	732169	52668	MGI:1277180	Ensembl	HGNC:5397
Ifi27	69404	170512	IFI27	1351661	3429	RGD	Ifi27	732169	52668	MGI:1277180	Panther	HGNC:5397
Ifi27	69404	170512	IFI27	1351661	3429	RGD	Ifi27	732169	52668	MGI:1277180	Treefam	HGNC:5397
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	Ensembl	HGNC:5413
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	OrthoDB	HGNC:5413
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	PhylomeDB	HGNC:5413
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	Panther	HGNC:5413
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	Inparanoid	HGNC:5413
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	HomoloGene	HGNC:5413
Ifitm2	69332	114709	IFITM2	1352409	10581	RGD	Ifitm2	736841	80876	MGI:1933382	OMA	HGNC:5413
Ifitm3	1595844	361673	IFITM3	1343642	10410	RGD	Ifitm3	1557912	66141	MGI:1913391	Ensembl	HGNC:5414
Ifitm3	1595844	361673	IFITM3	1343642	10410	RGD	Ifitm3	1557912	66141	MGI:1913391	OrthoDB	HGNC:5414
Ifitm3	1595844	361673	IFITM3	1343642	10410	RGD	Ifitm3	1557912	66141	MGI:1913391	PhylomeDB	HGNC:5414
Ifitm3	1595844	361673	IFITM3	1343642	10410	RGD	Ifitm3	1557912	66141	MGI:1913391	Panther	HGNC:5414
Ifitm3	1595844	361673	IFITM3	1343642	10410	RGD	Ifitm3	1557912	66141	MGI:1913391	HomoloGene	HGNC:5414
Ifitm3	1595844	361673	IFITM3	1343642	10410	RGD	Ifitm3	1557912	66141	MGI:1913391	OMA	HGNC:5414
Igfn1	1565384	304823	IGFN1	1606752	91156	RGD	Igfn1	1622089	226438	MGI:3045352	RGD	HGNC:24607
Ighe	2880	299351	IGHE	735929	3497	RGD	Ighe	11308558	380792	MGI:2685746	RGD	HGNC:5522
Ikzf1	1562979	305501	IKZF1	1345718	10320	RGD	Ikzf1	1558562	22778	MGI:1342540	RGD	HGNC:13176
Il13ra1	628741	252963	IL13RA1	1347132	3597	RGD	Il13ra1	732736	16164	MGI:105052	RGD	HGNC:5974
Il18rap	727867	373540	IL18RAP	1315691	8807	RGD	Il18rap	1315692	16174	MGI:1338888	RGD	HGNC:5989
Il7r	1309776	294797	IL7R	1320295	3575	RGD	Il7r	1320296	16197	MGI:96562	RGD	HGNC:6024
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	Ensembl	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	OrthoDB	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	PhylomeDB	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	Panther	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	HomoloGene	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	OMA	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	EggNOG	HGNC:6081
Ins2	2916	24506	INS	731056	3630	RGD	Ins2	10812	16334	MGI:96573	Treefam	HGNC:6081
Ints6l	1592872	681665	INTS6L	1343446	203522	RGD	Ints6l	1622934	236790	MGI:2442593	RGD	HGNC:27334
Irs4	1562442	315350	IRS4	1352224	8471	RGD	Irs4	1557772	16370	MGI:1338009	RGD	HGNC:6128
Isg20l2	1359413	361977	ISG20L2	1601738	81875	RGD	Isg20l2	1553652	229504	MGI:2140076	RGD	HGNC:25745
Itga3	1310333	360606	ITGA3	1321177	3675	RGD	Itga3	1321178	16400	MGI:96602	RGD	HGNC:6139
Itgad	71075	64350	ITGAD	731798	3681	RGD	Itgad	1615517	381924	MGI:3578624	RGD	HGNC:6146
Itgae	621644	83577	ITGAE	1346113	3682	RGD	Itgae	732971	16407	MGI:1298377	RGD	HGNC:6147
Itgam	2926	25021	ITGAM	1343608	3684	RGD	Itgam	732433	16409	MGI:96607	RGD	HGNC:6149
Itgb3	628868	29302	ITGB3	1345363	3690	RGD	Itgb3	737483	16416	MGI:96612	RGD	HGNC:6156
Izumo2	1562619	499147	IZUMO2	1606978	126123	RGD	Izumo2	1623140	75510	MGI:1922760	RGD	HGNC:28518
Katnal1	1359252	288449	KATNAL1	1346255	84056	RGD	Katnal1	1619838	231912	MGI:2387638	RGD	HGNC:28361
Kbtbd7	6501695	100909827	KBTBD7	1312909	84078	RGD	Kbtbd7	1619021	211255	MGI:2685141	RGD	HGNC:25266
Kcna10	1304667	295360	KCNA10	1312242	3744	RGD	Kcna10	1621289	242151	MGI:3037820	RGD	HGNC:6219
Kctd12	1309421	364458	KCTD12	1319755	115207	RGD	Kctd12	1319756	239217	MGI:2145823	RGD	HGNC:14678
Kdf1	1303271	313018	KDF1	1602654	126695	RGD	Kdf1	1623191	69073	MGI:1916323	RGD	HGNC:26624
Kdm4d	1591045	689582	KDM4D	1353550	55693	RGD	Kdm4d	1622025	244694	MGI:3606484	RGD	HGNC:25498
Kdm5c	1560601	317432	KDM5C	1349337	8242	RGD	Kdm5c	1558152	20591	MGI:99781	RGD	HGNC:11114
Khnyn	1565688	498517	KHNYN	1316201	23351	RGD	Khnyn	1316202	219094	MGI:2451333	RGD	HGNC:20166
Kif1a	1304996	363288	KIF1A	1312759	547	RGD	Kif1a	1312760	16560	MGI:108391	RGD	HGNC:888
Klb	1308227	289625	KLB	1604985	152831	RGD	Klb	1331989	83379	MGI:1932466	RGD	HGNC:15527
Klf8	1565831	302582	KLF8	1348117	11279	RGD	Klf8	1557857	245671	MGI:2442430	RGD	HGNC:6351
Klhdc4	1561676	307917	KLHDC4	1322601	54758	RGD	Klhdc4	1557251	234825	MGI:2384569	RGD	HGNC:25272
Klk1	2969	24523	KLK1	1349866	3816	RGD	Klk1	1313338	16612	MGI:102850	RGD	HGNC:6357
Klk15	1310995	292873	KLK15	1322213	55554	RGD	Klk15	1322214	317652	MGI:2447533	RGD	HGNC:20453
Klk5	1593461	102546758	KLK5	1320514	25818	RGD	Klk5	1615877	68668	MGI:1915918	RGD	HGNC:6366
Klrb1a	1586149	362443	KLRB1	1343225	3820	RGD	Klrb1a	1557953	17057	MGI:107540	RGD	HGNC:6373
Klrc2	2977	29684	KLRC2	1349370	3822	RGD	Klrc2	1615968	16642	MGI:1336162	Ensembl	HGNC:6375
Klrc2	2977	29684	KLRC2	1349370	3822	RGD	Klrc2	1615968	16642	MGI:1336162	Panther	HGNC:6375
Klrc3	1560637	500338	KLRC3	1346640	3823	RGD	Klrc3	1616804	58179	MGI:1929720	RGD	HGNC:6376
Kmt5a	1587560	689820	KMT5A	1602807	387893	RGD	Kmt5a	1332274	67956	MGI:1915206	RGD	HGNC:29489
Kng2	2980	24903	KNG1	1603713	3827	RGD	Kng2	1617185	385643	MGI:3027157	RGD	HGNC:6383
Krt33a	1306249	303527	KRT33A	1314759	3883	RGD	Krt33a	1314760	71888	MGI:1919138	RGD	HGNC:6450
Krt8	2984	25626	KRT8	735536	3856	RGD	Krt8	735537	16691	MGI:96705	RGD	HGNC:6446
Krt83	1583565	681126	KRT83	1318342	3889	RGD	Krt87	1618727	406219	MGI:3665486	RGD	HGNC:6460
Krtap12-2	2319746	100361626	KRTAP12-2	1352453	353323	RGD	Krtap12-1	1615962	16694	MGI:1328315	Panther	HGNC:20530
Krtap3-2	1596828	680060	KRTAP3-2	1346288	83897	RGD	Krtap3-2	1620850	66708	MGI:1913958	Transitive Ortholog Pipeline	HGNC:16779
Krtap3-3	1307504	363678	KRTAP3-3	1316737	85293	RGD	Krtap3-3	1316738	66380	MGI:1913630	Ensembl	HGNC:18890
Krtap3-3	1307504	363678	KRTAP3-3	1316737	85293	RGD	Krtap3-3	1316738	66380	MGI:1913630	OrthoDB	HGNC:18890
Krtap3-3	1307504	363678	KRTAP3-3	1316737	85293	RGD	Krtap3-3	1316738	66380	MGI:1913630	Panther	HGNC:18890
Krtap3-3	1307504	363678	KRTAP3-3	1316737	85293	RGD	Krtap3-3	1316738	66380	MGI:1913630	Inparanoid	HGNC:18890
Krtap3-3	1307504	363678	KRTAP3-3	1316737	85293	RGD	Krtap3-3	1316738	66380	MGI:1913630	Treefam	HGNC:18890
Krtcap3	1596516	683980	KRTCAP3	1342898	200634	RGD	Krtcap3	1616763	69815	MGI:1917065	RGD	HGNC:28943
Lamtor1	735078	308869	LAMTOR1	1605997	55004	RGD	Lamtor1	1622333	66508	MGI:1913758	RGD	HGNC:26068
Large1	1308895	361368	LARGE1	1318927	9215	RGD	Large1	1318928	16795	MGI:1342270	RGD	HGNC:6511
Larp7	1592474	686883	LARP7	1604813	51574	RGD	Larp7	1618398	28036	MGI:107634	RGD	HGNC:24912
Lbx2	1561172	500224	LBX2	1347358	85474	RGD	Lbx2	1558117	16815	MGI:1342288	RGD	HGNC:15525
Ldb3	1564875	498587	LDB3	1351488	11155	RGD	Ldb3	1557802	24131	MGI:1344412	RGD	HGNC:15710
Lig1	621424	81513	LIG1	731763	3978	RGD	Lig1	731764	16881	MGI:101789	RGD	HGNC:6598
Lilrb4	1359090	292594	LILRB4	1347745	11006	RGD	Lilr4b	1620910	14727	MGI:102702	Transitive Ortholog Pipeline	HGNC:6608
Liph	1592849	681694	LIPH	1320902	200879	RGD	Liph	1320903	239759	MGI:2388029	RGD	HGNC:18483
Llph	1308261	299818	LLPH	1604260	84298	RGD	Llph	1317933	66225	MGI:1913475	RGD	HGNC:28229
LOC100361083	2320877	100361083	KIAA0754	2311475	643314	RGD	D830031N03Rik	1617142	442834	MGI:3045367	RGD	HGNC:29111
Lrrc10	1307358	314848	LRRC10	1348592	376132	RGD	Lrrc10	1316510	237560	MGI:2448063	RGD	HGNC:20264
Lrrc29	1593150	502201	LRRC29	1353942	26231	RGD	Lrrc29	1618962	234684	MGI:2443262	RGD	HGNC:13605
Lrtm1	2321691	100360666	LRTM1	1606530	57408	RGD	Lrtm1	1616445	319476	MGI:2442106	RGD	HGNC:25023
Lsm5	1308655	306222	LSM5	1318552	23658	RGD	Lsm5	1557645	66373	MGI:1913623	RGD	HGNC:17162
Lsm6	1561937	498934	LSM6	1345160	11157	RGD	Lsm6	1557011	78651	MGI:1925901	RGD	HGNC:17017
Ly6k	2322953	100363492	LY6K	1345514	54742	RGD	Ly6k	1550824	76486	MGI:1923736	RGD	HGNC:24225
Lyg1	1560332	503254	LYG1	1602188	129530	RGD	Lyg1	1558283	69541	MGI:1916791	RGD	HGNC:27014
Lynx1	1312017	300018	LYNX1	1604308	66004	RGD	Lynx1	1323781	23936	MGI:1345180	HomoloGene	HGNC:29604
Lynx1	1312017	300018	LYNX1	1604308	66004	RGD	Lynx1	1323781	23936	MGI:1345180	OMA	HGNC:29604
M6pr	1359355	312689	M6PR	1354089	4074	RGD	M6pr	1551656	17113	MGI:96904	RGD	HGNC:6752
Mageb6	1565662	302441	MAGEB6	1348631	158809	RGD	Mageb2	1622389	17146	MGI:105117	HCOP	HGNC:23796
Map2k3	1306620	303200	MAP2K3	1315342	5606	RGD	Map2k3	1315343	26397	MGI:1346868	RGD	HGNC:6843
Mapre2	1590736	679221	MAPRE2	1344538	10982	RGD	Mapre2	1620631	212307	MGI:106271	RGD	HGNC:6891
Marf1	619770	170946	MARF1	1605711	9665	RGD	Marf1	1621347	223989	MGI:2444505	RGD	HGNC:29562
Mars2	1311527	316403	MARS2	1349073	92935	RGD	Mars2	1553072	212679	MGI:2444136	RGD	HGNC:25133
Mbl1	3055	24548	MBL1P	1343390	8512	RGD	Mbl1	732763	17194	MGI:96923	RGD	HGNC:6921
Mbl2	67380	64668	MBL2	735547	4153	RGD	Mbl2	731472	17195	MGI:96924	RGD	HGNC:6922
Mboat7	1306945	308309	MBOAT7	1353967	79143	RGD	Mboat7	1551274	77582	MGI:1924832	RGD	HGNC:15505
Mc1r	1312046	102552838	MC1R	1323826	4157	RGD	Mc1r	1323827	17199	MGI:99456	RGD	HGNC:6929
Mctp1	1305199	309928	MCTP1	1605937	79772	RGD	Mctp1	1331997	78771	MGI:1926021	RGD	HGNC:26183
Med13l	1305884	360817	MED13L	1314183	23389	RGD	Med13l	1618275	76199	MGI:2670178	RGD	HGNC:22962
Med22	1564893	499762	MED22	1606332	6837	RGD	Med22	1623280	20933	MGI:98446	RGD	HGNC:11477
Mef2a	1359360	309957	MEF2A	1322126	4205	RGD	Mef2a	1621608	17258	MGI:99532	RGD	HGNC:6993
Megf6	621188	65049	MEGF6	736662	1953	RGD	Megf6	736663	230971	MGI:1919351	RGD	HGNC:3232
Mepce	1560550	304361	MEPCE	1603022	56257	RGD	Mepce	1557769	231803	MGI:106477	RGD	HGNC:20247
Mettl9	2311609	100302453	METTL9	1602890	51108	RGD	Mettl9	1312743	59052	MGI:1914862	RGD	HGNC:24586
Mfap4	1307841	287382	MFAP4	1317270	4239	RGD	Mfap4	1317271	76293	MGI:1342276	RGD	HGNC:7035
Mff	1310230	301563	MFF	1321011	56947	RGD	Mff	1321012	75734	MGI:1922984	RGD	HGNC:24858
Mgam	1308368	312272	MGAM	1318097	8972	RGD	Mgam	1318098	232714	MGI:1203495	RGD	HGNC:7043
Miat	7567380	102552664	MIAT	1606629	440823	RGD	Miat	1614051	330166	MGI:2444886	RGD	HGNC:33425
Micos10	1560187	362641	MICOS10	1603802	440574	RGD	Micos10	1617154	433771	MGI:1913628	RGD	HGNC:32068
Mir1	2325528	100314077	MIR1-2	1350943	406905	RGD	Mir1a-2	1607564	723959	MGI:3618746	RGD	HGNC:31500
Mir122	2325577	100314023	MIR122	1347392	406906	RGD	Mir122	1614752	387231	MGI:2676805	RGD	HGNC:31501
Mir125b2	2325575	100314025	MIR125B2	1342678	406912	RGD	Mir125b-2	1607571	723952	MGI:3618706	RGD	HGNC:31507
Mir126b	2325386	100314237	MIR126	1348236	406913	RGD	Mir126b	9626801	102465787	MGI:5562755	RGD	HGNC:31508
Mir133a1	2325571	100314030	MIR133A1	1352770	406922	RGD	Mir133a-1	1615488	387151	MGI:2676818	RGD	HGNC:31517
Mir151	2325400	100314223	MIR151A	1345628	442893	RGD	Mir151	1608322	387169	MGI:2676836	RGD	HGNC:31762
Mir191	2325556	100314045	MIR191	1345210	406966	RGD	Mir191	1608305	387186	MGI:2676855	RGD	HGNC:31561
Mir200a	2325426	100314194	MIR200A	1348162	406983	RGD	Mir200a	1607646	387242	MGI:2676874	RGD	HGNC:31578
Mir200c	2325553	100314049	MIR200C	1353057	406985	RGD	Mir200c	1607578	723944	MGI:3618750	RGD	HGNC:31580
Mir208a	7489029	100314162	MIR208A	1346072	406990	RGD	Mir208a	1607682	387204	MGI:2676883	RGD	HGNC:31585
Mir210	2314887	100314053	MIR210	1345765	406992	RGD	Mir210	1607680	387206	MGI:2676886	RGD	HGNC:31587
Mir31	2325391	100314232	MIR31	1343532	407035	RGD	Mir31	1608161	723895	MGI:3619330	RGD	HGNC:31630
Mir409	2325366	100314257	MIR409	1603786	574413	RGD	Mir409	1608192	723862	MGI:3619396	RGD	HGNC:32055
Mir451a	2325534	100314070	MIR451A	1603788	574411	RGD	Mir451a	1608185	723870	MGI:3619412	RGD	HGNC:32053
Mir9-3	2325463	100314149	MIR9-3	1345298	407051	RGD	Mir9-3	1607556	723968	MGI:3619443	RGD	HGNC:31646
Mlec	1307736	304543	MLEC	1354476	9761	RGD	Mlec	1332077	109154	MGI:1924015	RGD	HGNC:28973
Mlxipl	620400	171078	MLXIPL	1343873	51085	RGD	Mlxipl	1621550	58805	MGI:1927999	RGD	HGNC:12744
Mmab	1596242	687861	MMAB	1347796	326625	RGD	Mmab	1616682	77697	MGI:1924947	RGD	HGNC:19331
Mnda	1306089	304988	MNDA	1314505	4332	RGD	Ifi211	1314506	381308	MGI:3041120	RGD	HGNC:7183
Mnda	1306089	304988	MNDA	1314505	4332	RGD	Ifi204	1557521	15951	MGI:96429	RGD	HGNC:7183
Morf4l1	1307938	300891	MORF4L1	1317423	10933	RGD	Morf4l1	1317424	21761	MGI:1096551	RGD	HGNC:16989
Mospd1	1359486	317312	MOSPD1	1347086	56180	RGD	Mospd1	1557230	70380	MGI:1917630	RGD	HGNC:25235
Mpc2	1563422	100359982	MPC2	1604029	25874	RGD	Mpc2	1622287	70456	MGI:1917706	RGD	HGNC:24515
Mphosph6	1591222	686999	MPHOSPH6	1321401	10200	RGD	Mphosph6	1321402	68533	MGI:1915783	RGD	HGNC:7214
Mrgbp	1308612	311713	MRGBP	1318486	55257	RGD	Mrgbp	1318487	73247	MGI:1920497	RGD	HGNC:15866
Mrgprx3	632282	252960	MRGPRX3	1603279	117195	RGD	Mrgpra1	1619835	233221	MGI:3033095	Transitive Ortholog Pipeline	HGNC:17980
Mrpl1	1306850	289491	MRPL1	1315701	65008	RGD	Mrpl1	1315702	94061	MGI:2137202	RGD	HGNC:14275
Mrpl30	1308196	301352	MRPL30	1317834	51263	RGD	Mrpl30	1317835	107734	MGI:1333820	RGD	HGNC:14036
Mrpl41	1310241	296551	MRPL41	1321029	64975	RGD	Mrpl41	1614995	107733	MGI:1333816	RGD	HGNC:14492
Mrpl42	1304915	299743	MRPL42	1312629	28977	RGD	Mrpl42	1616786	67270	MGI:1333774	RGD	HGNC:14493
Ms4a4a	1307006	361734	MS4A4A	1315944	51338	RGD	Ms4a4a	1623399	666907	MGI:3643932	RGD	HGNC:13371
Mt2A	1592345	689415	MT2A	1352146	4502	RGD	Mt2	1617617	17750	MGI:97172	RGD	HGNC:7406
Mthfd2	1311313	680308	MTHFD2	1322701	10797	RGD	Mthfd2	1322702	17768	MGI:1338850	RGD	HGNC:7434
Muc19	1624205	497227	MUC19	1343631	283463	RGD	Muc19	1320940	239611	MGI:2676278	RGD	HGNC:14362
Muc2	3123	24572	MUC2	735987	4583	RGD	Muc2	10928	17831	MGI:1339364	RGD	HGNC:7512
Muc5ac	62001	682837	MUC5AC	737024	4586	RGD	Muc5ac	62293	17833	MGI:104697	RGD	HGNC:7515
Mxd3	628624	252915	MXD3	734323	83463	RGD	Mxd3	734324	17121	MGI:104987	RGD	HGNC:14008
Mxd4	1305093	360961	MXD4	1312919	10608	RGD	Mxd4	1312920	17122	MGI:104991	Ensembl	HGNC:13906
Mxd4	1305093	360961	MXD4	1312919	10608	RGD	Mxd4	1312920	17122	MGI:104991	NCBI	HGNC:13906
Myh9	3140	25745	MYH9	732401	4627	RGD	Myh9	732402	17886	MGI:107717	RGD	HGNC:7579
Myl10	1561258	501831	MYL10	1603931	93408	RGD	Myl10	1557470	59310	MGI:1891705	RGD	HGNC:29825
Myl4	1591197	688228	MYL4	1350723	4635	RGD	Myl4	1616840	17896	MGI:97267	RGD	HGNC:7585
